"City","Sport","Discipline","Athlete","NOC","Gender","Event","Event_gender","Medal","Year","Country"
"Athens","Athletics","Athletics","BLAKE, Arthur","USA","Men","1500m","M","Silver",1896,"United States"
"Athens","Athletics","Athletics","GMELIN, Charles","GBR","Men","400m","M","Bronze",1896,"United Kingdom"
"Athens","Athletics","Athletics","BURKE, Thomas","USA","Men","400m","M","Gold",1896,"United States"
"Athens","Athletics","Athletics","JAMISON, Herbert","USA","Men","400m","M","Silver",1896,"United States"
"Athens","Athletics","Athletics","GOLEMIS, Dimitrios","GRE","Men","800m","M","Bronze",1896,"Greece"
"Athens","Athletics","Athletics","FLACK, Edwin","AUS","Men","800m","M","Gold",1896,"Australia"
"Athens","Athletics","Athletics","DANI, Nandor","HUN","Men","800m","M","Silver",1896,"Hungary"
"Athens","Athletics","Athletics","VERSIS, Sotirios","GRE","Men","discus throw","M","Bronze",1896,"Greece"
"Athens","Athletics","Athletics","GARRETT, Robert","USA","Men","discus throw","M","Gold",1896,"United States"
"Athens","Athletics","Athletics","PARASKEVOPOULOS, Panagiotis","GRE","Men","discus throw","M","Silver",1896,"Greece"
"Athens","Athletics","Athletics","CLARK, Ellery","USA","Men","high jump","M","Gold",1896,"United States"
"Athens","Athletics","Athletics","CONNOLLY, James","USA","Men","high jump","M","Silver",1896,"United States"
"Athens","Athletics","Athletics","GARRETT, Robert","USA","Men","high jump","M","Silver",1896,"United States"
"Athens","Athletics","Athletics","CONNOLLY, James","USA","Men","long jump","M","Bronze",1896,"United States"
"Athens","Athletics","Athletics","CLARK, Ellery","USA","Men","long jump","M","Gold",1896,"United States"
"Athens","Athletics","Athletics","GARRETT, Robert","USA","Men","long jump","M","Silver",1896,"United States"
"Athens","Athletics","Athletics","KELLNER, Gyula","HUN","Men","marathon","M","Bronze",1896,"Hungary"
"Athens","Athletics","Athletics","LOUIS, Spyridon","GRE","Men","marathon","M","Gold",1896,"Greece"
"Athens","Athletics","Athletics","VASILAKOS, Kharilaos","GRE","Men","marathon","M","Silver",1896,"Greece"
"Athens","Athletics","Athletics","DAMASKOS, Evangelos","GRE","Men","pole vault","M","Bronze",1896,"Greece"
"Athens","Athletics","Athletics","THEODOROPOULOS, Ioannis","GRE","Men","pole vault","M","Bronze",1896,"Greece"
"Athens","Athletics","Athletics","HOYT, William Welles","USA","Men","pole vault","M","Gold",1896,"United States"
"Athens","Athletics","Athletics","TYLER, Albert","USA","Men","pole vault","M","Silver",1896,"United States"
"Athens","Athletics","Athletics","PAPASIDERIS, Georgios","GRE","Men","shot put","M","Bronze",1896,"Greece"
"Athens","Athletics","Athletics","GARRETT, Robert","USA","Men","shot put","M","Gold",1896,"United States"
"Athens","Athletics","Athletics","GOUSKOS, Miltiadis","GRE","Men","shot put","M","Silver",1896,"Greece"
"Athens","Athletics","Athletics","PERSAKIS, Ioannis","GRE","Men","triple jump","M","Bronze",1896,"Greece"
"Athens","Athletics","Athletics","CONNOLLY, James","USA","Men","triple jump","M","Gold",1896,"United States"
"Athens","Athletics","Athletics","TUFFERI, Alexandre","FRA","Men","triple jump","M","Silver",1896,"France"
"Athens","Cycling","Cycling Road","BATTEL, Edward","GBR","Men","individual road race","M","Bronze",1896,"United Kingdom"
"Athens","Cycling","Cycling Road","KONSTANTINIDIS, Aristidis","GRE","Men","individual road race","M","Gold",1896,"Greece"
"Athens","Cycling","Cycling Road","GOEDRICH, August","GER","Men","individual road race","M","Silver",1896,"Germany"
"Athens","Cycling","Cycling Track","FLAMENG, LÃ©on","FRA","Men","100km","M","Gold",1896,"France"
"Athens","Cycling","Cycling Track","KOLETTIS, Georgios","GRE","Men","100km","M","Silver",1896,"Greece"
"Athens","Cycling","Cycling Track","SCHMAL, Adolf","AUT","Men","10km","M","Bronze",1896,"Austria"
"Athens","Cycling","Cycling Track","MASSON, Paul","FRA","Men","10km","M","Gold",1896,"France"
"Athens","Cycling","Cycling Track","FLAMENG, LÃ©on","FRA","Men","10km","M","Silver",1896,"France"
"Athens","Cycling","Cycling Track","SCHMAL, Adolf","AUT","Men","12-hour race","M","Gold",1896,"Austria"
"Athens","Cycling","Cycling Track","KEEPING, Frank","GBR","Men","12-hour race","M","Silver",1896,"United Kingdom"
"Athens","Cycling","Cycling Track","SCHMAL, Adolf","AUT","Men","1km time trial","M","Bronze",1896,"Austria"
"Athens","Cycling","Cycling Track","MASSON, Paul","FRA","Men","1km time trial","M","Gold",1896,"France"
"Athens","Cycling","Cycling Track","NIKOLOPOULOS, Stamatios","GRE","Men","1km time trial","M","Silver",1896,"Greece"
"Athens","Cycling","Cycling Track","FLAMENG, LÃ©on","FRA","Men","Sprint indivual","M","Bronze",1896,"France"
"Athens","Cycling","Cycling Track","MASSON, Paul","FRA","Men","Sprint indivual","M","Gold",1896,"France"
"Athens","Cycling","Cycling Track","NIKOLOPOULOS, Stamatios","GRE","Men","Sprint indivual","M","Silver",1896,"Greece"
"Athens","Fencing","Fencing","PIERRAKOS-MAVROMICHALIS, Perikles","GRE","Men","foil individual","M","Bronze",1896,"Greece"
"Athens","Fencing","Fencing","GRAVELOTTE, EugÃ¨ne-Henri","FRA","Men","foil individual","M","Gold",1896,"France"
"Athens","Fencing","Fencing","CALLOT, Henri","FRA","Men","foil individual","M","Silver",1896,"France"
"Athens","Fencing","Fencing","PYRGOS, Leonidas","GRE","Men","foil, masters","M","Gold",1896,"Greece"
"Athens","Fencing","Fencing","PERRONNET, Maurice","FRA","Men","foil, masters","M","Silver",1896,"France"
"Athens","Fencing","Fencing","NIELSEN, Holger","DEN","Men","sabre individual","M","Bronze",1896,"Denmark"
"Athens","Fencing","Fencing","GEORGIADIS, Ioannis","GRE","Men","sabre individual","M","Gold",1896,"Greece"
"Athens","Fencing","Fencing","KARAKALOS, Telemachos","GRE","Men","sabre individual","M","Silver",1896,"Greece"
"Athens","Gymnastics","Artistic G.","WEINGÃ„RTNER, Hermann","GER","Men","horizontal bar","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","FLATOW, Alfred","GER","Men","horizontal bar","M","Silver",1896,"Germany"
"Athens","Gymnastics","Artistic G.","FLATOW, Alfred","GER","Men","parallel bars","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","ZUTTER, Louis","SUI","Men","parallel bars","M","Silver",1896,"Switzerland"
"Athens","Gymnastics","Artistic G.","ZUTTER, Louis","SUI","Men","pommel horse","M","Gold",1896,"Switzerland"
"Athens","Gymnastics","Artistic G.","WEINGÃ„RTNER, Hermann","GER","Men","pommel horse","M","Silver",1896,"Germany"
"Athens","Gymnastics","Artistic G.","PERSAKIS, Petros","GRE","Men","rings","M","Bronze",1896,"Greece"
"Athens","Gymnastics","Artistic G.","MITROPOULOS, Ioannis","GRE","Men","rings","M","Gold",1896,"Greece"
"Athens","Gymnastics","Artistic G.","WEINGÃ„RTNER, Hermann","GER","Men","rings","M","Silver",1896,"Germany"
"Athens","Gymnastics","Artistic G.","HOFMANN, Fritz","GER","Men","rope climbing","M","Bronze",1896,"Germany"
"Athens","Gymnastics","Artistic G.","ANDRIAKOPOULOS, Nicolaos","GRE","Men","rope climbing","M","Gold",1896,"Greece"
"Athens","Gymnastics","Artistic G.","XENAKIS, Thomasios","GRE","Men","rope climbing","M","Silver",1896,"Greece"
"Athens","Gymnastics","Artistic G.","BÃ–CKER, Konrad","GER","Men","team, horizontal bar","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","FLATOW, Alfred","GER","Men","team, horizontal bar","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","FLATOW, Gustav Felix","GER","Men","team, horizontal bar","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","HILMAR, Georg","GER","Men","team, horizontal bar","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","HOFMANN, Fritz","GER","Men","team, horizontal bar","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","MANTEUFFEL, Fritz","GER","Men","team, horizontal bar","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","NEUKIRCH, Karl","GER","Men","team, horizontal bar","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","RÃ–STEL, Richard","GER","Men","team, horizontal bar","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","SCHUFT, Gustav","GER","Men","team, horizontal bar","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","SCHUMANN, Carl","GER","Men","team, horizontal bar","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","WEINGÃ„RTNER, Hermann","GER","Men","team, horizontal bar","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","CHRYSAPHIS, Ioannis","GRE","Men","team, parallel bars","M","Bronze",1896,"Greece"
"Athens","Gymnastics","Artistic G.","KARVELAS, Phillippos","GRE","Men","team, parallel bars","M","Bronze",1896,"Greece"
"Athens","Gymnastics","Artistic G.","LOUNDRAS, Dimitrios","GRE","Men","team, parallel bars","M","Bronze",1896,"Greece"
"Athens","Gymnastics","Artistic G.","MITROPOULOS, Ioannis","GRE","Men","team, parallel bars","M","Bronze",1896,"Greece"
"Athens","Gymnastics","Artistic G.","BÃ–CKER, Konrad","GER","Men","team, parallel bars","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","FLATOW, Alfred","GER","Men","team, parallel bars","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","FLATOW, Gustav Felix","GER","Men","team, parallel bars","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","HILMAR, Georg","GER","Men","team, parallel bars","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","HOFMANN, Fritz","GER","Men","team, parallel bars","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","MANTEUFFEL, Fritz","GER","Men","team, parallel bars","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","NEUKIRCH, Karl","GER","Men","team, parallel bars","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","RÃ–STEL, Richard","GER","Men","team, parallel bars","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","SCHUFT, Gustav","GER","Men","team, parallel bars","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","SCHUMANN, Carl","GER","Men","team, parallel bars","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","WEINGÃ„RTNER, Hermann","GER","Men","team, parallel bars","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","ANDRIAKOPOULOS, Nicolaos","GRE","Men","team, parallel bars","M","Silver",1896,"Greece"
"Athens","Gymnastics","Artistic G.","ATHANASOPOULOS, Spyros","GRE","Men","team, parallel bars","M","Silver",1896,"Greece"
"Athens","Gymnastics","Artistic G.","PERSAKIS, Petros","GRE","Men","team, parallel bars","M","Silver",1896,"Greece"
"Athens","Gymnastics","Artistic G.","XENAKIS, Thomasios","GRE","Men","team, parallel bars","M","Silver",1896,"Greece"
"Athens","Gymnastics","Artistic G.","WEINGÃ„RTNER, Hermann","GER","Men","vault","M","Bronze",1896,"Germany"
"Athens","Gymnastics","Artistic G.","SCHUMANN, Carl","GER","Men","vault","M","Gold",1896,"Germany"
"Athens","Gymnastics","Artistic G.","ZUTTER, Louis","SUI","Men","vault","M","Silver",1896,"Switzerland"
"Athens","Shooting","Shooting","MORAKIS, Nikolaos","GRE","Men","25m army pistol","M","Bronze",1896,"Greece"
"Athens","Shooting","Shooting","PAINE, John","USA","Men","25m army pistol","M","Gold",1896,"United States"
"Athens","Shooting","Shooting","PAINE, Sumner","USA","Men","25m army pistol","M","Silver",1896,"United States"
"Athens","Shooting","Shooting","NIELSEN, Holger","DEN","Men","25m rapid fire pistol (60 shots)","M","Bronze",1896,"Denmark"
"Athens","Shooting","Shooting","PHRANGOUDIS, Joannis","GRE","Men","25m rapid fire pistol (60 shots)","M","Gold",1896,"Greece"
"Athens","Shooting","Shooting","ORPHANIDIS, Georgios","GRE","Men","25m rapid fire pistol (60 shots)","M","Silver",1896,"Greece"
"Athens","Shooting","Shooting","PHRANGOUDIS, Joannis","GRE","Men","50m pistol (60 shots)","M","Bronze",1896,"Greece"
"Athens","Shooting","Shooting","PAINE, Sumner","USA","Men","50m pistol (60 shots)","M","Gold",1896,"United States"
"Athens","Shooting","Shooting","NIELSEN, Holger","DEN","Men","50m pistol (60 shots)","M","Silver",1896,"Denmark"
"Athens","Shooting","Shooting","TRIKUPIS, Nicolaos","GRE","Men","army rifle, 200m","M","Bronze",1896,"Greece"
"Athens","Shooting","Shooting","KARASEVDAS, Pantelis","GRE","Men","army rifle, 200m","M","Gold",1896,"Greece"
"Athens","Shooting","Shooting","PAVLIDIS, Pavlos","GRE","Men","army rifle, 200m","M","Silver",1896,"Greece"
"Athens","Shooting","Shooting","JENSEN, Viggo","DEN","Men","army rifle, 300m","M","Bronze",1896,"Denmark"
"Athens","Shooting","Shooting","ORPHANIDIS, Georgios","GRE","Men","army rifle, 300m","M","Gold",1896,"Greece"
"Athens","Shooting","Shooting","PHRANGOUDIS, Joannis","GRE","Men","army rifle, 300m","M","Silver",1896,"Greece"
"Athens","Tennis","Tennis","FLACK, Edwin","ZZX","Men","doubles","M","Bronze",1896,NA
"Athens","Tennis","Tennis","ROBERTSON, George Stuart","ZZX","Men","doubles","M","Bronze",1896,NA
"Athens","Tennis","Tennis","BOLAND, John","ZZX","Men","doubles","M","Gold",1896,NA
"Athens","Tennis","Tennis","TRAUN, Friedrich","ZZX","Men","doubles","M","Gold",1896,NA
"Athens","Tennis","Tennis","KASDAGLIS, Dionysios","ZZX","Men","doubles","M","Silver",1896,NA
"Athens","Tennis","Tennis","PETROKOKKINOS, Demetrios","ZZX","Men","doubles","M","Silver",1896,NA
"Athens","Tennis","Tennis","PASPATIS, Konstantinos","GRE","Men","singles","M","Bronze",1896,"Greece"
"Athens","Tennis","Tennis","TAPAVICZA, Momcsillo","HUN","Men","singles","M","Bronze",1896,"Hungary"
"Athens","Tennis","Tennis","BOLAND, John","GBR","Men","singles","M","Gold",1896,"United Kingdom"
"Athens","Tennis","Tennis","KASDAGLIS, Dionysios","GRE","Men","singles","M","Silver",1896,"Greece"
"Athens","Weightlifting","Weightlifting","NIKOLOPOULOS, Alexandros","GRE","Men","heavyweight - one hand lift","M","Bronze",1896,"Greece"
"Athens","Weightlifting","Weightlifting","ELLIOTT, Launceston","GBR","Men","heavyweight - one hand lift","M","Gold",1896,"United Kingdom"
"Athens","Weightlifting","Weightlifting","JENSEN, Viggo","DEN","Men","heavyweight - one hand lift","M","Silver",1896,"Denmark"
"Athens","Weightlifting","Weightlifting","VERSIS, Sotirios","GRE","Men","heavyweight - two hand lift","M","Bronze",1896,"Greece"
"Athens","Weightlifting","Weightlifting","JENSEN, Viggo","DEN","Men","heavyweight - two hand lift","M","Gold",1896,"Denmark"
"Athens","Weightlifting","Weightlifting","ELLIOTT, Launceston","GBR","Men","heavyweight - two hand lift","M","Silver",1896,"United Kingdom"
"Athens","Wrestling","Wrestling Gre-R","CHRISTOPOULOS, Stephanos","GRE","Men","open event","M","Bronze",1896,"Greece"
"Athens","Wrestling","Wrestling Gre-R","SCHUMANN, Carl","GER","Men","open event","M","Gold",1896,"Germany"
"Athens","Wrestling","Wrestling Gre-R","TSITAS, Georgios","GRE","Men","open event","M","Silver",1896,"Greece"
"Paris","Aquatics","Swimming","HALMAY, Zoltan","HUN","Men","1500m freestyle","M","Bronze",1900,"Hungary"
"Paris","Aquatics","Swimming","JARVIS, John Arthur","GBR","Men","1500m freestyle","M","Gold",1900,"United Kingdom"
"Paris","Aquatics","Swimming","WAHLE, Otto","AUT","Men","1500m freestyle","M","Silver",1900,"Austria"
"Paris","Aquatics","Swimming","DROST, Johannes","NED","Men","200m backstroke","M","Bronze",1900,"Netherlands"
"Paris","Aquatics","Swimming","HOPPENBERG, Ernst","GER","Men","200m backstroke","M","Gold",1900,"Germany"
"Paris","Aquatics","Swimming","RUBERL, Karl","AUT","Men","200m backstroke","M","Silver",1900,"Austria"
"Paris","Aquatics","Swimming","RUBERL, Karl","AUT","Men","200m freestyle","M","Bronze",1900,"Austria"
"Paris","Aquatics","Swimming","LANE, Frederick C.V.","AUS","Men","200m freestyle","M","Gold",1900,"Australia"
"Paris","Aquatics","Swimming","HALMAY, Zoltan","HUN","Men","200m freestyle","M","Silver",1900,"Hungary"
"Paris","Aquatics","Swimming","KEMP, Peter","GBR","Men","200m obstacle event","M","Bronze",1900,"United Kingdom"
"Paris","Aquatics","Swimming","LANE, Frederick C.V.","AUS","Men","200m obstacle event","M","Gold",1900,"Australia"
"Paris","Aquatics","Swimming","WAHLE, Otto","AUT","Men","200m obstacle event","M","Silver",1900,"Austria"
"Paris","Aquatics","Swimming","HOUBEN","FRA","Men","200m team swimming","M","Bronze",1900,"France"
"Paris","Aquatics","Swimming","LEUILLIEUX, Jean","FRA","Men","200m team swimming","M","Bronze",1900,"France"
"Paris","Aquatics","Swimming","MARTIN, Louis","FRA","Men","200m team swimming","M","Bronze",1900,"France"
"Paris","Aquatics","Swimming","MERCHEZ, DÃ©sirÃ©","FRA","Men","200m team swimming","M","Bronze",1900,"France"
"Paris","Aquatics","Swimming","TARTARA","FRA","Men","200m team swimming","M","Bronze",1900,"France"
"Paris","Aquatics","Swimming","FREY, Julius","GER","Men","200m team swimming","M","Gold",1900,"Germany"
"Paris","Aquatics","Swimming","HAINLE, Max","GER","Men","200m team swimming","M","Gold",1900,"Germany"
"Paris","Aquatics","Swimming","HOPPENBERG, Ernst","GER","Men","200m team swimming","M","Gold",1900,"Germany"
"Paris","Aquatics","Swimming","SCHÃ–NE, Max","GER","Men","200m team swimming","M","Gold",1900,"Germany"
"Paris","Aquatics","Swimming","VON PETERSDORFF, Herbert","GER","Men","200m team swimming","M","Gold",1900,"Germany"
"Paris","Aquatics","Swimming","BERTRAND","FRA","Men","200m team swimming","M","Silver",1900,"France"
"Paris","Aquatics","Swimming","CADET","FRA","Men","200m team swimming","M","Silver",1900,"France"
"Paris","Aquatics","Swimming","HOCHEPIED, Maurice","FRA","Men","200m team swimming","M","Silver",1900,"France"
"Paris","Aquatics","Swimming","HOCHEPIED, Victor","FRA","Men","200m team swimming","M","Silver",1900,"France"
"Paris","Aquatics","Swimming","VERBECKE","FRA","Men","200m team swimming","M","Silver",1900,"France"
"Paris","Aquatics","Swimming","MARTIN, Louis","FRA","Men","4000m freestyle","M","Bronze",1900,"France"
"Paris","Aquatics","Swimming","JARVIS, John Arthur","GBR","Men","4000m freestyle","M","Gold",1900,"United Kingdom"
"Paris","Aquatics","Swimming","HALMAY, Zoltan","HUN","Men","4000m freestyle","M","Silver",1900,"Hungary"
"Paris","Aquatics","Swimming","LYKKEBERG, Peder","DEN","Men","underwater swimming","M","Bronze",1900,"Denmark"
"Paris","Aquatics","Swimming","DE VENDEVILLE, Charles","FRA","Men","underwater swimming","M","Gold",1900,"France"
"Paris","Aquatics","Swimming","SIX, AndrÃ©","FRA","Men","underwater swimming","M","Silver",1900,"France"
"Paris","Aquatics","Water polo","BURGESS, Thomas","FRA","Men","water polo","M","Bronze",1900,"France"
"Paris","Aquatics","Water polo","COULON","FRA","Men","water polo","M","Bronze",1900,"France"
"Paris","Aquatics","Water polo","DECUYPER, Alphonse","FRA","Men","water polo","M","Bronze",1900,"France"
"Paris","Aquatics","Water polo","DEVENOT","FRA","Men","water polo","M","Bronze",1900,"France"
"Paris","Aquatics","Water polo","FARDELLE","FRA","Men","water polo","M","Bronze",1900,"France"
"Paris","Aquatics","Water polo","FAVIER","FRA","Men","water polo","M","Bronze",1900,"France"
"Paris","Aquatics","Water polo","LAUFRAY, Louis","FRA","Men","water polo","M","Bronze",1900,"France"
"Paris","Aquatics","Water polo","LERICHE","FRA","Men","water polo","M","Bronze",1900,"France"
"Paris","Aquatics","Water polo","MARTIN, Louis","FRA","Men","water polo","M","Bronze",1900,"France"
"Paris","Aquatics","Water polo","MERCHEZ, DÃ©sirÃ©","FRA","Men","water polo","M","Bronze",1900,"France"
"Paris","Aquatics","Water polo","PESLIER, Henri","FRA","Men","water polo","M","Bronze",1900,"France"
"Paris","Aquatics","Water polo","PESLOY","FRA","Men","water polo","M","Bronze",1900,"France"
"Paris","Aquatics","Water polo","TREFFEL, Charles","FRA","Men","water polo","M","Bronze",1900,"France"
"Paris","Aquatics","Water polo","VASSEUR, Paul","FRA","Men","water polo","M","Bronze",1900,"France"
"Paris","Aquatics","Water polo","COE, Thomas","GBR","Men","water polo","M","Gold",1900,"United Kingdom"
"Paris","Aquatics","Water polo","DERBYSHIRE, John Henry","GBR","Men","water polo","M","Gold",1900,"United Kingdom"
"Paris","Aquatics","Water polo","KEMP, Peter","GBR","Men","water polo","M","Gold",1900,"United Kingdom"
"Paris","Aquatics","Water polo","LISTER, William","GBR","Men","water polo","M","Gold",1900,"United Kingdom"
"Paris","Aquatics","Water polo","ROBERTSON, Arthur","GBR","Men","water polo","M","Gold",1900,"United Kingdom"
"Paris","Aquatics","Water polo","ROBINSON, Eric","GBR","Men","water polo","M","Gold",1900,"United Kingdom"
"Paris","Aquatics","Water polo","WILKINSON, George","GBR","Men","water polo","M","Gold",1900,"United Kingdom"
"Paris","Aquatics","Water polo","COHEN, Henri","BEL","Men","water polo","M","Silver",1900,"Belgium"
"Paris","Aquatics","Water polo","DE BACKER, Jean","BEL","Men","water polo","M","Silver",1900,"Belgium"
"Paris","Aquatics","Water polo","DE BEHR, Victor","BEL","Men","water polo","M","Silver",1900,"Belgium"
"Paris","Aquatics","Water polo","FEYAERTS, Fernand","BEL","Men","water polo","M","Silver",1900,"Belgium"
"Paris","Aquatics","Water polo","GREGOIRE, Oscar","BEL","Men","water polo","M","Silver",1900,"Belgium"
"Paris","Aquatics","Water polo","MICHANT, Albert","BEL","Men","water polo","M","Silver",1900,"Belgium"
"Paris","Aquatics","Water polo","SONNEMANS, Victor","BEL","Men","water polo","M","Silver",1900,"Belgium"
"Paris","Archery","Archery","PETIT, Charles FrÃ©dÃ©ric","FRA","Men","au chapelet, 33m","M","Bronze",1900,"France"
"Paris","Archery","Archery","VAN INNIS, Hubert","BEL","Men","au chapelet, 33m","M","Gold",1900,"Belgium"
"Paris","Archery","Archery","THIBAUD, Victor","FRA","Men","au chapelet, 33m","M","Silver",1900,"France"
"Paris","Archery","Archery","MERCIER, Emile","FRA","Men","au chapelet, 50m","M","Bronze",1900,"France"
"Paris","Archery","Archery","MOUGIN, EugÃ¨ne","FRA","Men","au chapelet, 50m","M","Gold",1900,"France"
"Paris","Archery","Archery","HELLE, Henri","FRA","Men","au chapelet, 50m","M","Silver",1900,"France"
"Paris","Archery","Archery","PETIT, Charles FrÃ©dÃ©ric","FRA","Men","au cordon dorÃ©, 33m","M","Bronze",1900,"France"
"Paris","Archery","Archery","VAN INNIS, Hubert","BEL","Men","au cordon dorÃ©, 33m","M","Gold",1900,"Belgium"
"Paris","Archery","Archery","THIBAUD, Victor","FRA","Men","au cordon dorÃ©, 33m","M","Silver",1900,"France"
"Paris","Archery","Archery","FISSEUX, Emile","FRA","Men","au cordon dorÃ©, 50m","M","Bronze",1900,"France"
"Paris","Archery","Archery","HEROUIN, Henri","FRA","Men","au cordon dorÃ©, 50m","M","Gold",1900,"France"
"Paris","Archery","Archery","VAN INNIS, Hubert","BEL","Men","au cordon dorÃ©, 50m","M","Silver",1900,"Belgium"
"Paris","Archery","Archery","FOULON, Emmanuel","BEL","Men","sur la perche Ã  la herse","M","Gold",1900,"Belgium"
"Paris","Archery","Archery","DRUART, Jr.","BEL","Men","sur la perche Ã  la herse","M","Silver",1900,"Belgium"
"Paris","Archery","Archery","SERRURIER, Auguste","FRA","Men","sur la perche Ã  la herse","M","Silver",1900,"France"
"Paris","Archery","Archery","GLINEUX, Louis","BEL","Men","sur la perche Ã  la pyramide","M","Bronze",1900,"Belgium"
"Paris","Archery","Archery","GRUMIAUX, Emile","FRA","Men","sur la perche Ã  la pyramide","M","Gold",1900,"France"
"Paris","Archery","Archery","SERRURIER, Auguste","FRA","Men","sur la perche Ã  la pyramide","M","Silver",1900,"France"
"Paris","Athletics","Athletics","ROWLEY, Stanley","AUS","Men","100m","M","Bronze",1900,"Australia"
"Paris","Athletics","Athletics","JARVIS, Francis","USA","Men","100m","M","Gold",1900,"United States"
"Paris","Athletics","Athletics","TEWKSBURY, Walter B. John","USA","Men","100m","M","Silver",1900,"United States"
"Paris","Athletics","Athletics","MOLONEY, Frederick","USA","Men","110m hurdles","M","Bronze",1900,"United States"
"Paris","Athletics","Athletics","KRAENZLEIN, Alvin","USA","Men","110m hurdles","M","Gold",1900,"United States"
"Paris","Athletics","Athletics","MCLEAN, John","USA","Men","110m hurdles","M","Silver",1900,"United States"
"Paris","Athletics","Athletics","BRAY, John","USA","Men","1500m","M","Bronze",1900,"United States"
"Paris","Athletics","Athletics","BENNETT, Charles","GBR","Men","1500m","M","Gold",1900,"United Kingdom"
"Paris","Athletics","Athletics","DELOGE, Henri","FRA","Men","1500m","M","Silver",1900,"France"
"Paris","Athletics","Athletics","ROWLEY, Stanley","AUS","Men","200m","M","Bronze",1900,"Australia"
"Paris","Athletics","Athletics","TEWKSBURY, Walter B. John","USA","Men","200m","M","Gold",1900,"United States"
"Paris","Athletics","Athletics","PRITCHARD, Norman","IND","Men","200m","M","Silver",1900,"India"
"Paris","Athletics","Athletics","TEWKSBURY, Walter B. John","USA","Men","200m hurdles","M","Bronze",1900,"United States"
"Paris","Athletics","Athletics","KRAENZLEIN, Alvin","USA","Men","200m hurdles","M","Gold",1900,"United States"
"Paris","Athletics","Athletics","PRITCHARD, Norman","IND","Men","200m hurdles","M","Silver",1900,"India"
"Paris","Athletics","Athletics","CHASTANIE, Jacques","FRA","Men","3000m steeplechase","M","Bronze",1900,"France"
"Paris","Athletics","Athletics","ORTON, George","CAN","Men","3000m steeplechase","M","Gold",1900,"Canada"
"Paris","Athletics","Athletics","ROBINSON, Sidney","GBR","Men","3000m steeplechase","M","Silver",1900,"United Kingdom"
"Paris","Athletics","Athletics","ROBINSON, Sidney","GBR","Men","4000m steeplechase","M","Bronze",1900,"United Kingdom"
"Paris","Athletics","Athletics","RIMMER, John","GBR","Men","4000m steeplechase","M","Gold",1900,"United Kingdom"
"Paris","Athletics","Athletics","BENNETT, Charles","GBR","Men","4000m steeplechase","M","Silver",1900,"United Kingdom"
"Paris","Athletics","Athletics","SCHULTZ, Ernst","DEN","Men","400m","M","Bronze",1900,"Denmark"
"Paris","Athletics","Athletics","LONG, Maxwell W.Maxey","USA","Men","400m","M","Gold",1900,"United States"
"Paris","Athletics","Athletics","HOLLAND, William","USA","Men","400m","M","Silver",1900,"United States"
"Paris","Athletics","Athletics","ORTON, George","CAN","Men","400m hurdles","M","Bronze",1900,"Canada"
"Paris","Athletics","Athletics","TEWKSBURY, Walter B. John","USA","Men","400m hurdles","M","Gold",1900,"United States"
"Paris","Athletics","Athletics","TAUZIN, Henri","FRA","Men","400m hurdles","M","Silver",1900,"France"
"Paris","Athletics","Athletics","BENNETT, Charles","ZZX","Men","5000m team","M","Gold",1900,NA
"Paris","Athletics","Athletics","RIMMER, John","ZZX","Men","5000m team","M","Gold",1900,NA
"Paris","Athletics","Athletics","ROBINSON, Sidney","ZZX","Men","5000m team","M","Gold",1900,NA
"Paris","Athletics","Athletics","ROWLEY, Stanley","ZZX","Men","5000m team","M","Gold",1900,NA
"Paris","Athletics","Athletics","TYSOE, Alfred","ZZX","Men","5000m team","M","Gold",1900,NA
"Paris","Athletics","Athletics","CASTANET, AndrÃ©","FRA","Men","5000m team","M","Silver",1900,"France"
"Paris","Athletics","Athletics","CHAMPOUDRY, Michel","FRA","Men","5000m team","M","Silver",1900,"France"
